MANDT,ACCT,ITEM_NO,POST_DATE,VALUT,AMOUNT,WAERS,DC_IND,TEXT
100,000050000221,000014,20240831,20220621,298124,MXN,H,Deposito
100,000050000221,000015,20231026,20201025,2629424,MXN,S,Comision
100,000050000221,000016,20200829,20220714,2478427,MXN,H,Transferencia
100,000050000222,000001,20240908,20240116,320804,MXN,S,Deposito
100,000050000222,000002,20220903,20230906,3050346,MXN,H,Retiro
100,000050000222,000003,20240214,20240914,2181879,MXN,S,Pago
100,000050000222,000004,20201202,20230708,1405939,MXN,S,Transferencia
100,000050000222,000005,20240329,20230628,1546594,MXN,S,Transferencia
100,000050000222,000006,20221124,20200827,3538213,MXN,S,Comision
100,000050000223,000001,20210529,20211124,2090039,MXN,S,Transferencia
100,000050000223,000002,20200311,20230628,2628893,MXN,S,Pago
100,000050000223,000003,20241103,20200106,507386,MXN,H,Retiro
100,000050000223,000004,20220501,20240711,3570275,MXN,S,Transferencia
100,000050000223,000005,20240428,20210808,32264,MXN,H,Deposito
100,000050000223,000006,20240811,20200707,1776209,MXN,H,Pago
100,000050000223,000007,20211219,20210419,4726309,MXN,S,Deposito
100,000050000223,000008,20220619,20200413,615222,MXN,S,Retiro
100,000050000223,000009,20240404,20201204,1272179,MXN,S,Retiro
100,000050000223,000010,20220610,20211212,3403103,MXN,S,Transferencia
100,000050000223,000011,20210613,20201021,276199,MXN,H,Pago
100,000050000223,000012,20230825,20240501,985266,MXN,H,Transferencia
100,000050000223,000013,20240210,20200118,215371,MXN,H,Deposito
100,000050000223,000014,20230227,20241018,3168068,MXN,H,Pago
100,000050000223,000015,20241101,20230514,587212,MXN,S,Retiro
100,000050000223,000016,20200704,20241018,1834707,MXN,S,Deposito
100,000050000223,000017,20200723,20211226,1620999,MXN,S,Deposito
100,000050000224,000001,20200705,20221217,2787859,MXN,H,Deposito
100,000050000224,000002,20241005,20210526,1784055,MXN,S,Pago
100,000050000224,000003,20220722,20210213,3584648,MXN,S,Comision
100,000050000224,000004,20230903,20200816,1594692,MXN,S,Comision
100,000050000224,000005,20241111,20231231,3193165,MXN,S,Pago
100,000050000224,000006,20200224,20240114,3428707,MXN,H,Deposito
100,000050000224,000007,20210210,20200425,2617908,MXN,S,Deposito
100,000050000224,000008,20240511,20231230,1558917,MXN,S,Transferencia
100,000050000224,000009,20210408,20220511,1100038,MXN,H,Transferencia
100,000050000224,000010,20230518,20220125,3234809,MXN,H,Comision
100,000050000224,000011,20211221,20220809,4130696,MXN,H,Transferencia
100,000050000224,000012,20210122,20220713,4185941,MXN,S,Pago
100,000050000224,000013,20221026,20220724,3444458,MXN,S,Deposito
100,000050000225,000001,20230827,20200113,1948014,MXN,H,Comision
100,000050000225,000002,20241006,20220517,3326629,MXN,H,Transferencia
100,000050000225,000003,20230712,20220506,147995,MXN,H,Retiro
100,000050000225,000004,20210429,20231025,1247661,MXN,S,Transferencia
100,000050000225,000005,20211111,20230125,2484965,MXN,H,Deposito
100,000050000225,000006,20240911,20201222,3607676,MXN,S,Retiro
100,000050000225,000007,20210625,20220425,2007578,MXN,S,Retiro
100,000050000225,000008,20230623,20210819,693970,MXN,S,Transferencia
100,000050000225,000009,20241014,20220715,3226959,MXN,H,Pago
100,000050000225,000010,20211014,20220702,2484320,MXN,H,Retiro
100,000050000225,000011,20230805,20231121,3436717,MXN,H,Deposito
100,000050000225,000012,20200907,20200326,3764707,MXN,S,Pago
100,000050000225,000013,20210210,20220115,4005246,MXN,H,Pago
100,000050000225,000014,20210617,20230425,3081271,MXN,S,Pago
100,000050000225,000015,20200313,20210628,715584,MXN,S,Pago
100,000050000225,000016,20240923,20210320,3298622,MXN,H,Comision
100,000050000225,000017,20211209,20240514,1359836,MXN,S,Deposito
100,000050000225,000018,20200609,20220719,4365872,MXN,H,Retiro
100,000050000226,000001,20200727,20230603,314005,MXN,S,Comision
100,000050000226,000002,20200211,20210708,3002307,MXN,S,Retiro
100,000050000226,000003,20240328,20230507,3177394,MXN,S,Comision
100,000050000226,000004,20240925,20240722,2932943,MXN,S,Retiro
100,000050000226,000005,20221022,20230712,425627,MXN,S,Deposito
100,000050000226,000006,20231104,20241105,4616972,MXN,H,Retiro
100,000050000226,000007,20230622,20200510,4708160,MXN,S,Comision
100,000050000226,000008,20220815,20220815,1958485,MXN,S,Retiro
100,000050000226,000009,20240423,20230412,2899620,MXN,H,Deposito
100,000050000226,000010,20240916,20221120,139605,MXN,H,Retiro
100,000050000227,000001,20211211,20200818,4669865,MXN,S,Retiro
100,000050000227,000002,20240624,20230702,2463616,MXN,H,Pago
100,000050000227,000003,20211226,20210607,3484647,MXN,H,Pago
100,000050000227,000004,20220305,20230609,2020655,MXN,H,Retiro
100,000050000228,000001,20210614,20220728,4039762,JPY,H,Transferencia
100,000050000228,000002,20240530,20210829,2331659,JPY,H,Transferencia
100,000050000228,000003,20210328,20240510,1411335,JPY,H,Pago
100,000050000228,000004,20240902,20230528,565072,JPY,H,Deposito
100,000050000228,000005,20221205,20220108,2118528,JPY,S,Comision
100,000050000228,000006,20240714,20240906,331933,JPY,S,Transferencia
100,000050000228,000007,20210708,20220118,2411595,JPY,S,Pago
100,000050000228,000008,20220420,20221025,1587543,JPY,H,Transferencia
100,000050000228,000009,20241114,20220610,2964823,JPY,H,Transferencia
100,000050000228,000010,20230921,20240908,3038963,JPY,H,Retiro
100,000050000228,000011,20240205,20211030,813533,JPY,H,Transferencia
100,000050000228,000012,20240704,20240703,4949715,JPY,H,Comision
100,000050000229,000001,20201003,20220621,4191853,MXN,S,Comision
100,000050000229,000002,20201129,20230907,1325684,MXN,H,Pago
100,000050000229,000003,20230409,20200528,4700200,MXN,S,Pago
100,000050000229,000004,20200911,20210525,3297560,MXN,H,Transferencia
100,000050000229,000005,20231225,20240821,1919222,MXN,S,Pago
100,000050000229,000006,20230606,20220611,4059693,MXN,H,Transferencia
100,000050000229,000007,20210328,20230831,4888811,MXN,H,Pago
100,000050000229,000008,20220927,20240411,2109376,MXN,S,Comision
100,000050000229,000009,20220608,20240302,1931670,MXN,H,Comision
100,000050000230,000001,20210126,20210718,1494625,USD,S,Comision
100,000050000230,000002,20240227,20230519,1842124,USD,S,Deposito
100,000050000230,000003,20240731,20240909,2919298,USD,S,Transferencia
100,000050000230,000004,20230213,20221022,453330,USD,H,Comision
100,000050000230,000005,20220302,20211006,212068,USD,H,Comision
100,000050000230,000006,20241122,20230805,4610281,USD,H,Deposito
100,000050000230,000007,20230509,20231106,4861108,USD,H,Transferencia
100,000050000230,000008,20200123,20200915,4077831,USD,S,Pago
100,000050000230,000009,20200527,20210416,60864,USD,H,Retiro
100,000050000230,000010,20240804,20200824,4625312,USD,S,Retiro
100,000050000231,000001,20220328,20231122,55010,USD,H,Retiro
100,000050000231,000002,20201030,20211031,1359663,USD,S,Pago
100,000050000231,000003,20210522,20220128,2628434,USD,H,Deposito
100,000050000231,000004,20210522,20201126,3258051,USD,S,Pago
100,000050000231,000005,20200724,20211023,4265019,USD,S,Transferencia
100,000050000231,000006,20241019,20240728,4716868,USD,H,Comision
100,000050000231,000007,20220717,20200816,3957919,USD,S,Pago
100,000050000231,000008,20210126,20230922,1366788,USD,H,Comision
100,000050000232,000001,20210909,20200601,3953302,MXN,H,Transferencia
100,000050000232,000002,20240211,20210205,4050265,MXN,H,Comision
100,000050000232,000003,20240129,20210201,43382,MXN,H,Pago
100,000050000232,000004,20200412,20230322,2229804,MXN,S,Deposito
100,000050000232,000005,20240118,20231130,2518076,MXN,H,Comision
100,000050000232,000006,20220404,20210927,96414,MXN,H,Transferencia
100,000050000232,000007,20240611,20200922,1966379,MXN,S,Transferencia
100,000050000232,000008,20241123,20240922,170780,MXN,S,Comision
100,000050000232,000009,20220129,20200212,532461,MXN,S,Comision
100,000050000232,000010,20240124,20210328,1187681,MXN,H,Comision
100,000050000232,000011,20240210,20210402,1667206,MXN,S,Transferencia
100,000050000232,000012,20220814,20220713,4740491,MXN,S,Deposito
100,000050000232,000013,20201003,20240104,3526779,MXN,H,Deposito
100,000050000232,000014,20230906,20200515,3291814,MXN,S,Retiro
100,000050000232,000015,20230417,20230919,601723,MXN,S,Retiro
100,000050000232,000016,20200610,20220418,3189001,MXN,S,Deposito
100,000050000232,000017,20240620,20200304,4753998,MXN,H,Pago
100,000050000232,000018,20220602,20210316,1148223,MXN,H,Retiro
100,000050000232,000019,20220816,20240610,3501867,MXN,S,Retiro
100,000050000233,000001,20210428,20201127,2470561,JPY,S,Pago
100,000050000233,000002,20240430,20210905,532277,JPY,H,Comision
100,000050000233,000003,20220315,20200505,2666222,JPY,H,Pago
100,000050000233,000004,20200229,20221102,414098,JPY,S,Transferencia
100,000050000233,000005,20230601,20230523,113039,JPY,H,Retiro
100,000050000233,000006,20220215,20230814,2036757,JPY,S,Retiro
100,000050000234,000001,20240222,20240514,3495219,USD,S,Retiro
100,000050000234,000002,20210729,20240514,3676896,USD,H,Pago
100,000050000234,000003,20201109,20220629,1316859,USD,S,Transferencia
100,000050000234,000004,20210320,20221112,,USD,H,Comision
100,000050000234,000005,20220731,20220601,1489352,USD,H,Deposito
100,000050000234,000006,20220708,20241107,4052783,USD,H,Retiro
100,000050000234,000007,20240706,20230625,527371,USD,S,Pago
100,000050000234,000008,20220509,20210202,1520199,USD,H,Pago
100,000050000234,000009,20220128,20221008,1040377,USD,S,Pago
100,000050000234,000010,20221206,20241123,39804,USD,S,Pago
100,000050000234,000011,20221205,20220627,4172732,USD,S,Pago
100,000050000234,000012,20220812,20210208,57907,USD,H,Pago
100,000050000234,000013,20200824,20230812,2147847,USD,H,Retiro
100,000050000235,000001,20210723,20231120,1398186,JPY,H,Retiro
100,000050000235,000002,20240313,20210913,614432,JPY,H,Deposito
100,000050000235,000003,20240307,20230802,4488967,JPY,H,Pago
100,000050000235,000004,20210305,20230807,4820119,JPY,S,Deposito
100,000050000235,000005,20240915,20210611,4301025,JPY,S,Pago
100,000050000235,000006,20210103,20240424,2385428,JPY,H,Retiro
100,000050000235,000007,20200305,20241118,3492378,JPY,S,Retiro
100,000050000235,000008,20230704,20221201,3527686,JPY,H,Transferencia
100,000050000235,000009,20210716,20220501,975328,JPY,S,Pago
100,000050000235,000010,20201116,20220517,1065867,JPY,S,Comision
100,000050000235,000011,20220124,20210401,3540394,JPY,S,Pago
100,000050000235,000012,20230813,20240206,495460,JPY,S,Retiro
100,000050000236,000001,20231019,20230805,538741,USD,H,Deposito
100,000050000236,000002,20210421,20200119,366547,USD,S,Deposito
100,000050000236,000003,20220818,20220807,1140157,USD,H,Transferencia
100,000050000236,000004,20231104,20201216,4132119,USD,H,Deposito
100,000050000236,000005,20200709,20210628,569967,USD,S,Comision
100,000050000236,000006,20201130,20230512,1386188,USD,S,Pago
100,000050000236,000007,20211221,20210111,3121905,USD,S,Deposito
100,000050000236,000008,20210906,20230921,2220315,USD,H,Deposito
100,000050000236,000009,20230517,20231127,4981869,USD,S,Pago
100,000050000236,000010,20200320,20231112,3415417,USD,H,Pago
100,000050000237,000001,20241009,20220203,996264,MXN,H,Pago
100,000050000237,000002,20200108,20221028,4011411,MXN,S,Pago
100,000050000237,000003,20240507,20220123,3525356,MXN,H,Comision
100,000050000237,000004,20200201,20240326,2546840,MXN,S,Comision
100,000050000237,000005,20230921,20201027,393648,MXN,S,Transferencia
100,000050000237,000006,20240412,20230702,2424434,MXN,H,Pago
100,000050000237,000007,20230317,20201108,2104935,MXN,H,Pago
100,000050000237,000008,20210513,20210120,2653142,MXN,H,Deposito
100,000050000237,000009,20210220,20240330,3789962,MXN,H,Transferencia
100,000099002727,000010,20220317,20221016,4013898,MXN,S,Deposito
100,000050000237,000011,20200822,20240118,3890893,MXN,S,Deposito
100,000050000237,000012,20240728,20221106,228017,MXN,S,Transferencia
100,000050000237,000013,20231201,20201025,4970834,MXN,S,Retiro
100,000050000237,000014,20200614,20230731,1772700,MXN,H,Deposito
100,000050000237,000015,20240529,20210729,892845,MXN,H,Deposito
100,000050000237,000016,20231021,20230828,730301,MXN,H,Comision
100,000050000237,000017,20231225,20230528,1326378,MXN,H,Pago
100,000050000237,000018,20220823,20201014,1132929,MXN,H,Comision
100,000050000237,000019,20200104,20200210,127265,MXN,H,Pago
100,000050000238,000001,20210815,20210215,4579739,MXN,H,Deposito
100,000050000238,000002,20220821,20230911,29830,MXN,S,Transferencia
100,000050000238,000003,20231030,20240722,629520,MXN,H,Comision
100,000050000238,000004,20240808,20240126,1184408,MXN,S,Retiro
100,000050000238,000005,20211215,20210330,15016,MXN,S,Deposito
100,000050000238,000006,20210804,20220607,3010788,MXN,S,Comision
100,000050000238,000007,20220518,20210902,4396442,MXN,H,Retiro
100,000050000238,000008,20210324,20221117,101892,MXN,S,Retiro
100,000050000239,000001,20230320,20200405,4906123,MXN,H,Pago
100,000050000239,000002,20200712,20241110,2774635,MXN,S,Transferencia
100,000050000239,000003,20221122,20230131,4104370,MXN,S,Transferencia
100,000050000239,000004,20230728,20230823,3106592,MXN,H,Comision
100,000050000239,000005,20241122,20240209,3550558,MXN,S,Pago
100,000050000239,000006,20211021,20230331,145894,MXN,S,Comision
100,000050000239,000007,20220512,20200623,3528328,MXN,S,Pago
100,000050000239,000008,20210208,20230504,2003178,MXN,S,Pago
100,000050000239,000009,20220223,20240430,2328571,MXN,S,Comision
100,000050000240,000001,20211113,20220412,897304,MXN,H,Transferencia
100,000050000240,000002,20220608,20200304,2676649,MXN,S,Retiro
100,000050000240,000003,20230403,20200922,1666554,MXN,S,Pago
100,000050000240,000004,20220214,20220114,4167882,MXN,S,Transferencia
100,50000240,000005,20240721,20230822,1351159,MXN,H,Transferencia
100,000050000240,000006,20220823,20220430,1872119,MXN,S,Pago
100,000050000240,000007,20220921,20220118,1720308,MXN,S,Deposito
100,000050000241,000001,20240316,20210929,4824074,MXN,S,Comision
100,000050000241,000002,20220918,20221020,2277904,MXN,S,Retiro
100,000050000241,000003,20210107,20211013,390159,MXN,H,Deposito
100,000050000241,000004,20240926,20220404,3210881,MXN,S,Pago
100,000050000241,000005,20200709,20211001,2592063,MXN,S,Comision
100,000050000241,000006,20201221,20210821,1518849,MXN,H,Deposito
100,000050000241,000007,20200106,20240126,679283,MXN,H,Comision
100,000050000241,000008,20210815,20220629,2519484,MXN,H,Retiro
100,000050000241,000009,20220602,20220425,2499851,MXN,S,Transferencia
100,000050000241,000010,20231027,20210813,3905584,MXN,S,Comision
100,000050000241,000011,20220809,20200422,4310125,MXN,H,Retiro
100,000050000241,000012,20230909,20210725,3355277,MXN,H,Pago
100,000050000241,000013,20231031,20230319,3663883,MXN,H,Transferencia
100,000050000241,000014,20231026,20240220,2463020,MXN,H,Transferencia
100,000050000242,000001,20210702,20210213,1596375,MXN,S,Pago
100,000050000242,000002,20230212,20210723,3358502,MXN,H,Comision
100,000050000242,000003,20210116,20220415,4792139,MXN,S,Pago
100,000050000242,000004,20220419,20230415,4066853,MXN,H,Retiro
100,000050000242,000005,20210118,20230519,4091848,MXN,S,Comision
100,000050000242,000006,20200510,20200121,1417255,MXN,H,Deposito
100,000050000242,000007,20240110,20220827,18274,MXN,H,Deposito
100,000050000242,000008,20240412,20210308,3950310,MXN,S,Comision
100,000050000242,000009,20240226,20240213,116182,MXN,H,Comision
100,000050000242,000010,20210817,20230902,689297,MXN,H,Pago
100,000050000242,000011,20220607,20221207,3615418,MXN,S,Comision
100,000050000242,000012,20230921,20210309,897101,MXN,H,Deposito
100,000050000243,000001,20240211,20220923,2778387,MXN,S,Deposito
100,000050000243,000002,20200112,20230129,1831056,MXN,S,Retiro
100,000099002789,000003,20210712,20220207,771948,MXN,H,Retiro
100,000050000243,000004,20230902,20241129,867200,MXN,S,Pago
100,000050000243,000005,20210426,20230912,939049,MXN,H,Transferencia
100,000050000243,000006,20220330,20210116,4532605,MXN,S,Retiro
100,000050000243,000007,20200520,20210922,3812717,MXN,H,Retiro
100,000050000243,000008,20210730,20231023,1606107,MXN,H,Transferencia
100,000050000243,000009,20230108,20230120,2852292,MXN,H,Comision
100,000050000243,000010,20201017,20230705,3083346,MXN,S,Pago
100,000050000244,000001,20230105,20210522,36740,MXN,S,Retiro
100,000050000244,000002,20210319,20210126,517652,MXN,H,Retiro
100,000050000244,000003,20201011,20240330,2775586,MXN,S,Deposito
100,000050000244,000004,20240411,20230505,732439,MXN,S,Pago
100,50000244,000005,20240610,20220404,537116,MXN,S,Comision
100,000050000244,000006,20231230,20210619,3177095,MXN,H,Deposito
100,000050000244,000007,20221124,20240806,1196112,MXN,S,Retiro
100,000050000244,000008,20240531,20220524,3228550,MXN,S,Retiro
100,000050000244,000009,20210105,20230131,2399747,MXN,S,Comision
